,power(kW),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,month,weekday,day,tire_type_All-year tires,tire_type_Summer tires,tire_type_Winter tires,driving_style_Fast,driving_style_Moderate,driving_style_Normal,trip_distance(km)
8444,49.0,15.5,0.0,1.0,1.0,14.849999999999984,0.0,0.0,5.0,5.0,14.0,0,1,0,0,0,1,109.0
8445,85.0,0.32,1.0,0.0,0.0,15.259999999999982,0.0,0.0,5.0,2.0,4.0,0,1,0,0,0,1,2.0
8446,49.0,6.0,1.0,0.0,1.0,15.29499999999998,0.0,0.0,1.0,1.0,26.0,0,0,1,0,0,1,48.8
8447,49.0,6.75,0.0,0.0,1.0,13.559999999999981,0.0,0.0,5.0,6.0,22.0,0,1,0,0,0,1,52.6
8448,100.0,14.0,0.0,1.0,0.0,16.404999999999983,1.0,0.0,12.0,2.0,16.0,0,0,1,0,0,1,86.0
8449,49.0,6.72,1.0,0.0,1.0,16.594999999999985,0.0,0.0,9.0,4.0,30.0,0,1,0,0,0,1,54.1
8450,85.0,19.6,0.0,1.0,0.0,13.704999999999982,0.0,0.0,4.0,5.0,25.0,0,1,0,0,1,0,138.0
8451,100.0,12.8,0.0,1.0,0.0,14.824999999999982,1.0,0.0,10.0,2.0,16.0,0,1,0,0,0,1,86.0
8452,150.0,18.16,1.0,1.0,0.0,16.84999999999998,0.0,1.0,10.0,1.0,16.0,0,1,0,1,0,0,106.0
8453,80.0,12.97,0.0,0.0,0.0,18.509999999999984,0.0,0.0,1.0,5.0,4.0,0,0,1,0,0,0,69.1
8454,49.0,11.68,1.0,0.0,1.0,15.64999999999998,0.0,0.0,9.0,3.0,30.0,0,1,0,0,0,1,93.2
8455,49.0,13.6,0.0,1.0,1.0,12.329999999999982,0.0,0.0,4.0,6.0,13.0,0,1,0,0,0,1,112.1
8456,88.0,14.14,1.0,1.0,1.0,11.174999999999983,0.0,0.0,6.0,2.0,19.0,0,1,0,0,1,0,138.4
8457,49.0,10.02,1.0,0.0,1.0,13.104999999999983,0.0,1.0,12.0,2.0,22.0,0,0,1,0,0,1,62.6
8458,111.0,8.5,1.0,1.0,1.0,17.23499999999998,0.0,1.0,11.0,4.0,8.0,0,1,0,1,0,0,46.0
8459,35.0,6.4,1.0,1.0,1.0,16.679999999999982,0.0,0.0,4.0,2.0,8.0,0,0,1,0,0,1,43.0
8460,132.0,4.21,1.0,1.0,1.0,16.109999999999985,0.0,0.0,9.0,0.0,25.0,0,1,0,1,0,0,72.0
8461,111.0,8.0,1.0,1.0,0.0,21.169999999999984,0.0,1.0,1.0,0.0,15.0,0,0,1,0,0,1,32.0
8462,85.0,0.29,1.0,0.0,0.0,19.699999999999985,0.0,0.0,6.0,2.0,3.0,0,1,0,0,1,0,2.0
8463,35.0,5.5,1.0,1.0,1.0,13.749999999999986,1.0,0.0,6.0,1.0,15.0,0,1,0,0,0,1,42.0
8464,85.0,12.03,1.0,0.0,1.0,15.799999999999986,0.0,0.0,11.0,3.0,14.0,0,0,1,0,0,1,65.0
8465,80.0,0.2,0.0,0.0,0.0,19.299999999999986,0.0,0.0,6.0,3.0,4.0,1,0,0,0,0,1,1.2
8466,49.0,9.58,1.0,1.0,1.0,15.874999999999986,0.0,0.0,8.0,2.0,8.0,0,1,0,0,0,1,40.7
8467,85.0,12.8,0.0,1.0,1.0,12.574999999999985,0.0,1.0,11.0,2.0,15.0,0,0,1,0,1,0,83.0
8468,315.0,34.9,1.0,1.0,0.0,23.104999999999986,0.0,0.0,1.0,6.0,20.0,0,0,1,0,1,0,58.0
8469,315.0,59.4,1.0,1.0,0.0,29.37999999999999,0.0,0.0,5.0,2.0,20.0,0,1,0,0,1,0,228.0
8470,100.0,22.3,0.0,1.0,0.0,20.62999999999999,1.0,0.0,9.0,2.0,15.0,1,0,0,0,0,1,72.0
8471,88.0,2.74,0.0,0.0,0.0,12.624999999999986,0.0,0.0,5.0,6.0,19.0,1,0,0,0,0,1,27.3
8472,60.0,3.0,1.0,0.0,1.0,12.404999999999985,1.0,0.0,7.0,2.0,1.0,0,1,0,0,0,1,126.0
8473,49.0,5.2,1.0,1.0,0.0,13.194999999999986,0.0,0.0,10.0,3.0,4.0,0,1,0,0,0,1,44.1
8474,88.0,17.51,1.0,1.0,1.0,12.364999999999984,0.0,0.0,5.0,0.0,14.0,0,1,0,0,1,0,133.6
8475,35.0,23.5,1.0,0.0,1.0,11.754999999999985,1.0,0.0,6.0,5.0,6.0,0,1,0,0,0,1,226.0
8476,111.0,9.8,1.0,1.0,1.0,12.514999999999986,0.0,0.0,5.0,4.0,15.0,0,1,0,0,0,1,67.0
8477,111.0,10.2,1.0,1.0,1.0,14.024999999999986,0.0,1.0,9.0,5.0,28.0,0,1,0,0,0,1,76.0
8478,100.0,12.2,0.0,1.0,0.0,13.804999999999986,1.0,0.0,1.0,3.0,23.0,0,0,1,0,0,1,87.0
8479,85.0,10.27,1.0,0.0,1.0,14.644999999999985,0.0,0.0,2.0,2.0,5.0,0,0,1,0,0,1,68.0
8480,100.0,23.0,0.0,1.0,0.0,17.664999999999985,1.0,0.0,7.0,3.0,15.0,1,0,0,0,0,1,88.0
8481,60.0,11.0,1.0,1.0,0.0,17.679999999999986,1.0,0.0,6.0,2.0,6.0,0,1,0,0,0,1,81.0
8482,35.0,6.1,1.0,1.0,1.0,14.824999999999989,0.0,1.0,2.0,3.0,23.0,0,0,1,0,0,1,42.0
8483,85.0,2.4,1.0,1.0,1.0,13.259999999999987,0.0,0.0,4.0,2.0,27.0,0,1,0,0,0,1,20.0
8484,35.0,6.0,1.0,1.0,1.0,13.144999999999987,1.0,0.0,7.0,2.0,1.0,0,1,0,0,0,1,42.0
8485,132.0,5.04,1.0,1.0,1.0,14.609999999999987,0.0,0.0,3.0,1.0,24.0,1,0,0,0,1,0,62.0
8486,49.0,8.3,1.0,1.0,1.0,13.089999999999987,0.0,0.0,5.0,0.0,26.0,0,1,0,0,1,0,94.6
8487,85.0,19.8,1.0,1.0,0.0,12.374999999999988,0.0,0.0,9.0,2.0,25.0,0,1,0,0,1,0,105.0
8488,80.0,2.82,0.0,0.0,0.0,19.109999999999985,0.0,0.0,1.0,4.0,17.0,0,0,1,0,0,0,68.0
8489,80.0,5.1,0.0,0.0,0.0,19.559999999999988,0.0,0.0,2.0,3.0,28.0,0,1,0,0,1,0,35.6
8490,49.0,5.13,0.0,1.0,0.0,13.799999999999986,0.0,0.0,9.0,4.0,16.0,0,1,0,0,0,1,42.7
8491,100.0,15.0,0.0,1.0,0.0,16.58999999999999,1.0,0.0,12.0,2.0,2.0,0,0,1,0,0,1,102.0
8492,80.0,14.0,0.0,0.0,0.0,10.12499999999999,0.0,1.0,2.0,0.0,17.0,0,0,1,0,0,0,78.0
8493,111.0,9.7,1.0,1.0,1.0,8.95499999999999,0.0,0.0,12.0,5.0,8.0,0,0,1,0,0,1,55.0
8494,35.0,10.3,1.0,1.0,1.0,15.68499999999999,0.0,0.0,4.0,3.0,18.0,0,1,0,0,0,1,75.0
8495,49.0,16.25,1.0,0.0,1.0,12.72499999999999,0.0,0.0,9.0,5.0,1.0,0,1,0,0,0,1,133.0
8496,100.0,8.2,0.0,1.0,0.0,14.904999999999989,1.0,0.0,12.0,3.0,12.0,0,0,1,0,0,1,89.0
8497,80.0,17.0,0.0,0.0,0.0,17.484999999999985,0.0,0.0,2.0,3.0,20.0,1,0,0,0,0,1,31.4
8498,85.0,10.47,0.0,1.0,0.0,14.38999999999999,0.0,0.0,7.0,0.0,23.0,0,1,0,0,1,0,88.0
8499,85.0,3.52,1.0,1.0,1.0,14.749999999999991,0.0,0.0,9.0,3.0,29.0,0,1,0,0,0,1,20.0
8500,80.0,4.9,0.0,0.0,0.0,16.59999999999999,0.0,0.0,4.0,0.0,1.0,1,0,0,0,0,1,31.8
8501,88.0,19.84,1.0,1.0,1.0,14.024999999999988,0.0,0.0,10.0,2.0,30.0,0,1,0,0,1,0,159.3
8502,35.0,6.2,1.0,1.0,1.0,13.60499999999999,0.0,1.0,10.0,0.0,6.0,0,1,0,0,0,1,42.0
8503,60.0,23.0,1.0,0.0,0.0,15.514999999999988,1.0,0.0,8.0,5.0,21.0,0,1,0,0,0,1,8.0
8504,49.0,5.4,1.0,0.0,1.0,13.844999999999988,0.0,0.0,8.0,6.0,6.0,0,1,0,0,0,1,32.5
8505,88.0,6.9,0.0,1.0,1.0,12.00999999999999,1.0,1.0,5.0,2.0,5.0,0,1,0,0,1,0,114.0
8506,111.0,9.4,1.0,0.0,0.0,15.83499999999999,0.0,0.0,1.0,3.0,21.0,0,0,1,0,1,0,34.8
8507,278.0,21.0,1.0,1.0,1.0,23.38999999999999,0.0,0.0,2.0,0.0,19.0,0,0,1,0,0,1,130.0
8508,315.0,49.0,1.0,1.0,0.0,30.86999999999999,0.0,0.0,3.0,1.0,15.0,0,0,1,0,1,0,144.0
8509,88.0,11.64,0.0,0.0,0.0,23.71999999999999,0.0,0.0,9.0,0.0,23.0,1,0,0,0,0,1,86.8
8510,88.0,37.36,0.0,1.0,0.0,13.69499999999999,0.0,0.0,3.0,3.0,7.0,0,1,0,0,1,0,267.2
8511,35.0,8.6,1.0,1.0,1.0,14.66999999999999,0.0,1.0,11.0,2.0,5.0,0,0,1,0,0,1,56.0
8512,85.0,3.94,1.0,1.0,1.0,17.529999999999987,0.0,0.0,1.0,3.0,5.0,0,0,1,0,1,0,20.0
8513,49.0,5.42,0.0,1.0,0.0,15.904999999999989,1.0,0.0,9.0,0.0,16.0,0,1,0,1,0,0,43.8
8514,100.0,10.0,0.0,1.0,0.0,13.004999999999988,1.0,0.0,9.0,1.0,8.0,0,0,1,0,0,1,74.0
8515,35.0,7.2,1.0,1.0,1.0,15.519999999999989,0.0,1.0,12.0,2.0,2.0,0,0,1,0,0,1,42.0
8516,85.0,2.44,1.0,1.0,1.0,14.66999999999999,1.0,0.0,1.0,4.0,30.0,0,0,1,0,1,0,20.0
8517,111.0,2.6,1.0,0.0,0.0,12.95999999999999,0.0,0.0,7.0,0.0,8.0,0,1,0,0,1,0,24.0
8518,85.0,3.28,0.0,1.0,0.0,13.70999999999999,0.0,0.0,8.0,6.0,2.0,0,1,0,0,0,1,24.0
8519,111.0,10.9,1.0,0.0,0.0,16.43999999999999,0.0,0.0,10.0,3.0,11.0,1,0,0,0,0,1,58.8
8520,35.0,10.1,1.0,1.0,1.0,15.90499999999999,0.0,0.0,5.0,3.0,25.0,0,1,0,0,0,1,80.0
8521,49.0,6.3,1.0,0.0,1.0,12.409999999999991,0.0,0.0,11.0,0.0,2.0,0,1,0,0,0,1,51.7
8522,80.0,8.7,0.0,0.0,0.0,13.64499999999999,0.0,0.0,8.0,5.0,29.0,1,0,0,0,0,1,57.7
8523,132.0,30.0,1.0,1.0,1.0,19.484999999999992,0.0,1.0,11.0,3.0,22.0,1,0,0,0,0,1,35.0
8524,278.0,15.0,0.0,0.0,1.0,24.02999999999999,0.0,0.0,10.0,1.0,26.0,0,0,1,0,0,1,68.0
8525,60.0,14.37,1.0,0.0,1.0,19.67499999999999,1.0,0.0,5.0,5.0,2.0,0,1,0,0,0,1,13.0
8526,85.0,4.04,1.0,1.0,1.0,17.679999999999993,1.0,0.0,1.0,0.0,4.0,0,0,1,0,0,1,20.0
8527,85.0,13.99,0.0,1.0,0.0,16.09999999999999,0.0,0.0,9.0,1.0,25.0,0,1,0,0,1,0,72.0
8528,60.0,16.8,1.0,0.0,1.0,15.65499999999999,1.0,0.0,12.0,5.0,21.0,0,0,1,0,0,1,87.0
8529,150.0,25.08,1.0,1.0,1.0,18.56499999999999,0.0,0.0,8.0,4.0,20.0,0,1,0,1,0,0,79.0
8530,80.0,4.0,0.0,0.0,0.0,15.309999999999992,0.0,0.0,1.0,1.0,14.0,1,0,0,0,0,1,31.3
8531,35.0,6.7,1.0,1.0,1.0,14.18999999999999,0.0,1.0,1.0,0.0,13.0,0,0,1,0,0,1,43.0
8532,85.0,14.66,0.0,1.0,0.0,14.789999999999992,0.0,1.0,3.0,0.0,12.0,0,0,1,0,1,0,87.0
8533,111.0,7.3,1.0,1.0,1.0,14.76499999999999,0.0,0.0,4.0,2.0,11.0,0,0,1,0,0,1,47.0
8534,60.0,4.6,1.0,1.0,0.0,17.48999999999999,1.0,0.0,11.0,3.0,23.0,0,0,1,0,0,1,95.0
8535,35.0,6.8,1.0,1.0,1.0,17.819999999999993,0.0,1.0,10.0,2.0,21.0,0,0,1,1,0,0,42.0
8536,132.0,19.29,1.0,1.0,1.0,17.174999999999994,0.0,0.0,9.0,4.0,21.0,0,1,0,0,0,1,66.0
8537,315.0,19.0,1.0,1.0,0.0,19.74499999999999,0.0,0.0,6.0,0.0,10.0,0,1,0,0,1,0,124.0
8538,100.0,21.7,0.0,1.0,0.0,17.839999999999993,1.0,0.0,5.0,5.0,29.0,1,0,0,0,0,1,106.0
8539,80.0,1.4,0.0,0.0,0.0,14.074999999999992,0.0,0.0,6.0,0.0,10.0,1,0,0,0,0,1,10.0
8540,85.0,3.35,1.0,1.0,1.0,15.299999999999994,0.0,0.0,9.0,0.0,12.0,0,1,0,0,0,1,20.0
8541,88.0,13.54,0.0,1.0,1.0,14.749999999999993,1.0,1.0,3.0,4.0,20.0,0,0,1,0,1,0,113.0
8542,88.0,2.62,0.0,0.0,0.0,15.394999999999992,0.0,0.0,3.0,3.0,8.0,0,1,0,0,1,0,14.5
8543,35.0,4.9,1.0,1.0,1.0,15.019999999999992,0.0,0.0,9.0,3.0,17.0,0,1,0,0,0,1,41.0
8544,100.0,22.6,0.0,1.0,0.0,12.504999999999992,1.0,0.0,10.0,0.0,14.0,0,1,0,0,0,1,173.0
8545,88.0,1.14,1.0,0.0,0.0,13.609999999999992,0.0,0.0,2.0,5.0,27.0,0,1,0,0,1,0,8.1
8546,88.0,1.9,0.0,0.0,0.0,11.089999999999993,0.0,0.0,4.0,5.0,27.0,1,0,0,0,0,1,23.7
8547,315.0,28.1,1.0,1.0,0.0,14.434999999999993,0.0,0.0,8.0,4.0,26.0,0,1,0,0,1,0,172.0
8548,49.0,2.5,1.0,1.0,1.0,17.39999999999999,0.0,0.0,3.0,5.0,17.0,0,0,1,0,0,1,30.9
8549,88.0,10.6,0.0,1.0,1.0,14.274999999999991,1.0,0.0,1.0,6.0,19.0,0,0,1,0,1,0,79.0
8550,85.0,2.7,1.0,0.0,1.0,13.399999999999991,0.0,0.0,10.0,4.0,6.0,0,1,0,0,1,0,22.0
8551,88.0,5.15,0.0,0.0,0.0,12.199999999999992,0.0,0.0,6.0,4.0,18.0,1,0,0,0,0,1,42.2
8552,35.0,6.4,1.0,1.0,1.0,13.719999999999992,0.0,1.0,3.0,4.0,15.0,0,0,1,0,0,1,42.0
8553,85.0,7.26,1.0,0.0,1.0,13.119999999999994,1.0,0.0,6.0,4.0,1.0,0,1,0,0,0,1,66.0
8554,49.0,1.3,1.0,0.0,0.0,12.829999999999993,0.0,0.0,1.0,6.0,20.0,0,0,1,0,0,1,0.5
8555,150.0,24.74,1.0,1.0,1.0,15.074999999999992,1.0,0.0,6.0,5.0,29.0,0,1,0,1,0,0,211.0
8556,49.0,6.27,0.0,1.0,0.0,13.264999999999993,1.0,0.0,8.0,2.0,2.0,0,1,0,0,0,1,55.7
8557,49.0,6.87,1.0,0.0,1.0,12.659999999999993,0.0,0.0,3.0,3.0,3.0,0,0,1,0,0,1,48.1
8558,278.0,19.0,1.0,0.0,1.0,17.414999999999992,0.0,0.0,8.0,0.0,27.0,0,1,0,0,0,1,97.0
8559,35.0,6.4,1.0,1.0,1.0,18.07999999999999,0.0,1.0,4.0,2.0,7.0,0,1,0,0,0,1,41.0
8560,150.0,18.03,0.0,1.0,0.0,18.50999999999999,0.0,1.0,11.0,2.0,13.0,0,0,1,1,0,0,63.0
8561,88.0,5.1,0.0,1.0,1.0,17.404999999999994,1.0,1.0,2.0,0.0,14.0,0,0,1,0,1,0,55.0
8562,278.0,23.0,1.0,1.0,1.0,17.47999999999999,0.0,0.0,9.0,1.0,6.0,0,1,0,0,0,1,110.0
8563,85.0,2.67,1.0,0.0,1.0,14.829999999999991,0.0,0.0,7.0,3.0,23.0,0,1,0,0,1,0,33.0
8564,111.0,8.4,1.0,0.0,1.0,11.97499999999999,0.0,1.0,10.0,3.0,8.0,0,1,0,0,0,1,53.0
8565,85.0,3.94,1.0,1.0,1.0,17.77499999999999,0.0,0.0,2.0,2.0,18.0,0,0,1,0,1,0,20.0
8566,35.0,5.1,1.0,1.0,1.0,15.91999999999999,0.0,0.0,5.0,0.0,4.0,0,1,0,0,0,1,42.0
8567,49.0,6.34,1.0,0.0,1.0,12.409999999999991,0.0,0.0,4.0,3.0,14.0,0,0,1,0,0,1,50.0
8568,278.0,34.0,1.0,0.0,1.0,16.539999999999992,0.0,0.0,5.0,1.0,7.0,0,1,0,0,0,1,148.0
8569,85.0,2.07,1.0,1.0,1.0,14.34999999999999,0.0,0.0,9.0,1.0,27.0,0,1,0,0,0,1,25.0
8570,60.0,19.83,1.0,0.0,0.0,15.544999999999991,0.0,0.0,12.0,4.0,16.0,0,0,1,0,0,1,20.0
8571,111.0,6.4,1.0,0.0,1.0,17.66999999999999,0.0,0.0,7.0,2.0,22.0,0,1,0,0,0,1,51.0
8572,100.0,4.0,0.0,1.0,0.0,14.709999999999992,1.0,0.0,10.0,4.0,1.0,1,0,0,0,0,1,57.0
8573,88.0,17.3,0.0,1.0,1.0,14.884999999999991,1.0,1.0,3.0,5.0,20.0,0,0,1,0,1,0,62.0
8574,35.0,14.8,1.0,1.0,1.0,14.954999999999993,0.0,1.0,4.0,3.0,2.0,0,0,1,1,0,0,87.0
8575,111.0,16.2,1.0,1.0,0.0,16.60499999999999,0.0,1.0,11.0,3.0,7.0,0,1,0,0,0,1,100.0
8576,88.0,11.12,0.0,1.0,1.0,14.849999999999993,1.0,0.0,3.0,2.0,20.0,0,0,1,0,1,0,67.0
8577,35.0,6.5,1.0,1.0,1.0,14.309999999999992,0.0,1.0,3.0,1.0,10.0,0,0,1,0,0,1,43.0
8578,60.0,5.4,1.0,0.0,0.0,18.79499999999999,1.0,0.0,2.0,4.0,25.0,0,0,1,0,0,1,55.0
8579,111.0,4.7,1.0,0.0,1.0,22.42499999999999,0.0,1.0,2.0,5.0,12.0,0,0,1,0,0,1,21.0
8580,60.0,22.97,0.0,1.0,0.0,21.67499999999999,1.0,0.0,3.0,6.0,18.0,0,0,1,0,0,1,62.0
8581,111.0,8.2,1.0,1.0,0.0,18.68499999999999,1.0,0.0,6.0,4.0,11.0,0,1,0,0,0,1,50.0
8582,111.0,3.8,1.0,0.0,0.0,17.789999999999992,0.0,0.0,10.0,6.0,21.0,1,0,0,0,0,1,31.2
8583,315.0,11.1,1.0,1.0,0.0,22.474999999999994,0.0,0.0,7.0,3.0,18.0,0,1,0,0,1,0,54.0
8584,49.0,10.26,1.0,1.0,1.0,20.069999999999993,0.0,0.0,3.0,5.0,5.0,0,0,1,0,0,1,71.4
8585,85.0,9.32,0.0,1.0,0.0,13.684999999999992,0.0,0.0,9.0,2.0,20.0,0,1,0,0,1,0,126.0
8586,88.0,12.74,1.0,0.0,0.0,13.444999999999993,0.0,0.0,12.0,2.0,2.0,0,1,0,0,1,0,91.7
8587,49.0,7.2,1.0,0.0,1.0,14.219999999999994,0.0,0.0,1.0,4.0,15.0,0,0,1,0,0,1,49.5
8588,49.0,8.9,0.0,1.0,1.0,13.319999999999993,0.0,0.0,9.0,4.0,13.0,0,1,0,0,0,1,45.0
8589,111.0,3.4,1.0,0.0,0.0,13.904999999999994,0.0,0.0,8.0,4.0,18.0,0,1,0,0,0,1,23.3
8590,80.0,4.8,0.0,0.0,0.0,15.709999999999994,0.0,0.0,3.0,4.0,15.0,1,0,0,0,0,1,30.8
8591,88.0,16.93,0.0,1.0,1.0,16.599999999999994,1.0,0.0,4.0,6.0,14.0,0,0,1,0,1,0,35.0
8592,49.0,9.12,0.0,0.0,1.0,14.524999999999995,0.0,0.0,8.0,6.0,7.0,0,1,0,0,0,1,31.4
8593,60.0,12.66,1.0,0.0,0.0,17.044999999999995,1.0,0.0,4.0,5.0,2.0,0,0,1,0,0,1,64.0
8594,49.0,8.5,0.0,1.0,0.0,19.149999999999995,0.0,1.0,12.0,4.0,3.0,0,0,1,0,0,1,56.7
8595,49.0,6.39,1.0,0.0,1.0,13.699999999999996,0.0,0.0,11.0,2.0,6.0,0,1,0,0,0,1,85.9
8596,132.0,2.14,1.0,0.0,0.0,12.509999999999994,0.0,0.0,6.0,2.0,9.0,0,1,0,0,1,0,16.0
8597,88.0,0.82,0.0,0.0,0.0,16.689999999999994,0.0,0.0,8.0,6.0,15.0,1,0,0,0,0,1,4.1
8598,111.0,0.75,1.0,1.0,1.0,10.534999999999993,0.0,0.0,9.0,0.0,2.0,0,1,0,0,0,1,70.0
8599,60.0,3.4,1.0,1.0,0.0,6.834999999999993,0.0,0.0,5.0,4.0,26.0,0,1,0,0,0,1,2.0
8600,315.0,40.9,1.0,1.0,0.0,17.694999999999993,0.0,0.0,7.0,1.0,23.0,0,1,0,0,1,0,204.0
8601,80.0,1.9,0.0,0.0,0.0,20.194999999999993,0.0,0.0,1.0,2.0,16.0,0,1,0,0,1,0,11.1
8602,49.0,6.24,1.0,0.0,1.0,14.579999999999995,0.0,0.0,7.0,4.0,3.0,0,1,0,0,0,1,54.0
8603,85.0,9.44,1.0,0.0,1.0,11.679999999999993,1.0,0.0,8.0,4.0,25.0,0,1,0,0,0,1,80.0
8604,88.0,13.86,1.0,1.0,1.0,11.719999999999994,0.0,0.0,6.0,3.0,7.0,0,1,0,0,1,0,119.1
8605,88.0,5.91,1.0,0.0,0.0,10.919999999999993,0.0,0.0,9.0,4.0,11.0,0,1,0,0,1,0,57.9
8606,88.0,17.2,0.0,0.0,0.0,11.314999999999992,0.0,0.0,9.0,2.0,26.0,0,1,0,0,1,0,138.4
8607,88.0,10.54,0.0,0.0,0.0,12.344999999999992,0.0,0.0,7.0,0.0,1.0,1,0,0,0,0,1,86.0
8608,150.0,33.0,1.0,1.0,0.0,16.139999999999993,0.0,1.0,5.0,4.0,17.0,0,1,0,1,0,0,158.0
8609,85.0,10.23,1.0,0.0,1.0,18.759999999999994,0.0,1.0,2.0,1.0,20.0,0,0,1,0,1,0,19.0
8610,111.0,22.7,1.0,0.0,1.0,15.844999999999992,0.0,0.0,10.0,3.0,4.0,0,1,0,0,0,1,160.0
8611,60.0,14.6,1.0,0.0,1.0,15.944999999999993,1.0,0.0,10.0,0.0,19.0,0,1,0,0,0,1,40.0
8612,49.0,7.7,0.0,1.0,0.0,15.869999999999994,0.0,0.0,10.0,0.0,3.0,0,1,0,0,0,1,51.4
8613,88.0,14.38,0.0,1.0,1.0,13.569999999999993,1.0,0.0,4.0,5.0,30.0,0,1,0,0,1,0,96.0
8614,85.0,3.5,1.0,1.0,1.0,15.349999999999994,0.0,0.0,2.0,2.0,20.0,0,0,1,0,1,0,20.0
8615,111.0,5.5,1.0,1.0,1.0,15.049999999999994,0.0,0.0,7.0,1.0,26.0,0,1,0,0,0,1,44.0
8616,111.0,10.0,1.0,1.0,0.0,14.444999999999993,0.0,0.0,8.0,3.0,19.0,0,1,0,0,0,1,61.0
8617,85.0,11.61,1.0,0.0,1.0,14.644999999999992,0.0,0.0,9.0,4.0,27.0,0,1,0,0,0,1,90.0
8618,278.0,47.0,0.0,1.0,0.0,19.044999999999995,0.0,0.0,1.0,6.0,7.0,0,0,1,0,0,1,261.0
8619,85.0,14.51,0.0,1.0,1.0,20.294999999999995,0.0,0.0,7.0,2.0,31.0,0,1,0,0,0,1,85.0
8620,88.0,13.51,0.0,1.0,1.0,14.599999999999994,1.0,1.0,10.0,4.0,30.0,0,1,0,0,1,0,121.0
8621,88.0,12.6,0.0,1.0,1.0,13.749999999999993,1.0,1.0,3.0,6.0,1.0,0,0,1,0,1,0,1.0
8622,35.0,6.0,1.0,1.0,1.0,13.994999999999992,0.0,0.0,9.0,1.0,3.0,0,1,0,0,0,1,42.0
8623,150.0,9.94,0.0,1.0,0.0,18.099999999999994,0.0,1.0,12.0,3.0,6.0,0,0,1,0,0,1,67.0
8624,111.0,17.5,1.0,1.0,0.0,18.839999999999993,0.0,1.0,9.0,5.0,21.0,0,1,0,0,0,1,111.0
8625,49.0,10.84,1.0,0.0,1.0,13.409999999999993,0.0,0.0,8.0,2.0,29.0,0,1,0,0,0,1,98.1
8626,111.0,7.5,1.0,0.0,0.0,11.604999999999993,1.0,0.0,9.0,4.0,14.0,0,1,0,0,0,1,51.7
8627,60.0,5.5,1.0,0.0,0.0,15.989999999999993,0.0,0.0,3.0,5.0,25.0,0,0,1,0,0,1,102.0
8628,111.0,7.7,1.0,0.0,0.0,13.009999999999993,0.0,0.0,4.0,3.0,23.0,0,1,0,0,1,0,47.8
8629,85.0,12.28,0.0,1.0,0.0,8.949999999999992,0.0,0.0,6.0,1.0,12.0,0,1,0,0,1,0,85.0
8630,80.0,3.6,0.0,0.0,0.0,11.599999999999993,0.0,0.0,8.0,4.0,30.0,1,0,0,0,0,1,31.2
8631,49.0,6.17,0.0,1.0,1.0,11.979999999999993,0.0,0.0,5.0,6.0,16.0,0,1,0,0,0,1,73.5
8632,85.0,1.54,1.0,1.0,1.0,10.079999999999993,0.0,0.0,8.0,0.0,15.0,0,1,0,0,1,0,20.0
8633,88.0,2.73,0.0,0.0,0.0,10.884999999999993,0.0,0.0,10.0,5.0,5.0,1,0,0,0,0,1,19.4
8634,35.0,15.7,1.0,1.0,1.0,16.494999999999994,0.0,1.0,12.0,3.0,15.0,0,0,1,0,0,1,83.0
8635,88.0,12.33,0.0,1.0,1.0,15.709999999999994,1.0,0.0,6.0,0.0,24.0,0,1,0,0,1,0,56.0
8636,35.0,6.5,1.0,1.0,1.0,13.989999999999993,0.0,1.0,11.0,1.0,10.0,0,0,1,0,0,1,42.0
8637,85.0,24.2,0.0,1.0,0.0,13.539999999999992,0.0,0.0,7.0,6.0,30.0,0,1,0,0,1,0,209.0
8638,88.0,14.14,0.0,0.0,0.0,13.334999999999994,0.0,0.0,11.0,2.0,6.0,1,0,0,0,0,1,93.8
8639,49.0,5.3,0.0,0.0,1.0,13.489999999999993,0.0,0.0,10.0,6.0,25.0,0,1,0,0,0,1,44.5
8640,278.0,27.0,1.0,0.0,1.0,15.784999999999993,0.0,0.0,7.0,6.0,28.0,0,1,0,0,0,1,40.0
8641,85.0,1.9,1.0,1.0,1.0,14.579999999999993,0.0,0.0,10.0,1.0,25.0,0,1,0,0,0,1,20.0
8642,80.0,13.98,1.0,0.0,1.0,14.064999999999992,0.0,1.0,3.0,2.0,10.0,0,0,1,0,1,0,41.0
8643,60.0,14.31,1.0,0.0,1.0,18.13499999999999,1.0,0.0,3.0,2.0,4.0,0,0,1,0,0,1,48.0
8644,49.0,8.43,1.0,0.0,1.0,16.509999999999994,0.0,0.0,1.0,1.0,14.0,0,0,1,0,0,1,54.8
8645,49.0,12.86,1.0,0.0,1.0,14.284999999999993,0.0,0.0,3.0,2.0,14.0,0,0,1,0,0,1,97.5
8646,132.0,28.95,1.0,1.0,0.0,15.094999999999992,0.0,0.0,6.0,6.0,24.0,0,1,0,0,0,1,185.0
8647,111.0,8.9,1.0,1.0,0.0,15.344999999999992,0.0,0.0,7.0,2.0,10.0,0,1,0,0,0,1,65.0
8648,35.0,6.2,1.0,1.0,1.0,14.224999999999993,0.0,1.0,3.0,0.0,23.0,0,0,1,0,0,1,42.0
8649,315.0,35.7,1.0,1.0,0.0,20.599999999999994,0.0,0.0,5.0,4.0,3.0,0,0,1,0,1,0,135.0
8650,49.0,7.75,1.0,0.0,1.0,20.519999999999992,0.0,0.0,3.0,2.0,4.0,0,0,1,0,0,1,50.4
